"gps_data_id","sensor_code","utc_date","utc_time","line_no","tff","latitude","longitude","height","maxsnr","hdop","vdop","sat","fix","v1","v2","t1","t2","h1","h2","s1","s2","s3","s4","insert_timestamp","acquisition_time"
18272,"CJ11","2019-01-24","20:02:30",330,90,"26.0827138888889","-80.2389277777778","6099",35,"3.5","3.2",3,"2D","3.49V",NULL,"24.97",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-24 15:02:30-05"
18273,"CJ11","2019-01-24","21:02:30",331,90,"26.0716055555556","-80.2791944444444","4",39,"1.5","1.9",6,"3D","3.49V",NULL,"25.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-24 16:02:30-05"
18274,"CJ11","2019-01-24","22:02:05",332,65,"26.0705527777778","-80.2785833333333","2",36,"2.5","7",4,"3D","3.49V",NULL,"25.36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-24 17:02:05-05"
18275,"CJ11","2019-01-24","23:02:30",333,90,"0","0","0",25,"0","0",2,"NO","3.37V",NULL,"30.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-24 18:02:30-05"
18276,"CJ11","2019-01-25","00:02:30",334,90,"0","0","0",24,"0","0",1,"NO","3.41V",NULL,"30.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-24 19:02:30-05"
18277,"CJ11","2019-01-25","01:02:30",335,90,"0","0","0",36,"0","0",5,"NO","3.39V",NULL,"37.35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-24 20:02:30-05"
18278,"CJ11","2019-01-25","02:02:30",336,90,"26.0700527777778","-80.2783722222222","7",33,"9.9","3.2",3,"2D","3.45V",NULL,"36.64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-24 21:02:30-05"
18279,"CJ11","2019-01-25","03:02:12",337,72,"26.07045","-80.2784305555556","20",37,"3.3","4.1",4,"3D","3.41V",NULL,"34.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-24 22:02:12-05"
18280,"CJ11","2019-01-25","04:02:05",338,65,"26.0721416666667","-80.2791805555556","1",42,"1","2.1",8,"3D","3.47V",NULL,"27.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-24 23:02:05-05"
18281,"CJ11","2019-01-25","05:02:06",339,66,"26.0756833333333","-80.279025","6",33,"1.2","1.5",7,"3D","3.45V",NULL,"25.03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-25 00:02:06-05"
18282,"CJ11","2019-01-25","06:02:02",340,62,"26.0702972222222","-80.2785388888889","5",37,"3.2","5",5,"3D","3.47V",NULL,"29.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-25 01:02:02-05"
18283,"CJ11","2019-01-25","07:02:06",341,66,"26.0704111111111","-80.2785861111111","11",38,"1.3","2",6,"3D","3.47V",NULL,"34.49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-25 02:02:06-05"
18284,"CJ11","2019-01-25","08:02:04",342,64,"26.0704305555556","-80.27855","21",38,"1.9","2",5,"3D","3.52V",NULL,"32.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-25 03:02:04-05"
18285,"CJ11","2019-01-25","17:02:30",343,90,"0","0","0",17,"0","0",2,"NO","3.39V",NULL,"37.35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-25 12:02:30-05"
18286,"CJ11","2019-01-25","18:02:30",344,90,"26.0711861111111","-80.2779861111111","21",40,"9.9","3.2",3,"2D","3.47V",NULL,"32.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-25 13:02:30-05"
18287,"CJ11","2019-01-25","19:02:26",345,86,"26.0699305555556","-80.2799194444444","0",36,"3.1","5.7",4,"3D","3.50V",NULL,"23.86",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-25 14:02:26-05"
18288,"CJ11","2019-01-25","20:02:10",346,70,"26.0720222222222","-80.2793972222222","0",39,"4","5.7",4,"3D","3.49V",NULL,"24.97",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-25 15:02:10-05"
18289,"CJ11","2019-01-25","21:02:09",347,69,"26.0743861111111","-80.2780194444444","16",42,"1.9","5.1",4,"3D","3.49V",NULL,"20.86",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-25 16:02:09-05"
18290,"CJ11","2019-01-25","22:02:06",348,66,"26.0713527777778","-80.2785694444444","-5",31,"2.8","5.9",4,"3D","3.45V",NULL,"21.45",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-25 17:02:06-05"
18291,"CJ11","2019-01-25","23:02:30",349,90,"0","0","0",40,"0","0",7,"NO","3.39V",NULL,"24.45",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-25 18:02:30-05"
18292,"CJ11","2019-01-26","00:02:30",350,90,"26.0717972222222","-80.2789805555555","3",39,"2.9","3.2",5,"3D","3.49V",NULL,"20.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-25 19:02:30-05"
18293,"CJ11","2019-01-26","01:02:04",351,64,"26.0680944444444","-80.2798138888889","21",34,"2.6","2.9",5,"3D","3.45V",NULL,"20.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-25 20:02:04-05"
18294,"CJ11","2019-01-26","02:02:07",352,67,"26.0687833333333","-80.2790527777778","15",36,"2.6","3.1",4,"3D","3.49V",NULL,"18.32",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-25 21:02:07-05"
18295,"CJ11","2019-01-26","03:02:30",353,90,"26.0709055555556","-80.2787888888889","-9",39,"3.4","4.5",4,"3D","3.47V",NULL,"20.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-25 22:02:30-05"
18296,"CJ11","2019-01-26","04:02:07",354,67,"26.0694055555556","-80.2792916666667","7",33,"3.6","3.2",3,"2D","3.45V",NULL,"26.21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-25 23:02:07-05"
18297,"CJ11","2019-01-26","05:02:30",355,90,"0","0","0",0,"0","0",0,"NO","3.39V",NULL,"36.51",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-26 00:02:30-05"
18298,"CJ11","2019-01-26","06:02:30",356,90,"0","0","0",32,"0","0",5,"NO","3.39V",NULL,"31.1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-26 01:02:30-05"
18299,"CJ11","2019-01-26","07:02:30",357,90,"0","0","0",25,"0","0",2,"NO","3.39V",NULL,"35.66",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-26 02:02:30-05"
18300,"CJ11","2019-01-26","08:02:30",358,90,"0","0","0",0,"0","0",0,"NO","3.43V",NULL,"37.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-26 03:02:30-05"
18301,"CJ11","2019-01-26","17:02:30",359,90,"0","0","0",33,"0","0",5,"NO","3.41V",NULL,"34.42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-26 12:02:30-05"
18302,"CJ11","2019-01-26","18:02:30",360,90,"0","0","0",35,"0","0",9,"NO","3.41V",NULL,"22.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-26 13:02:30-05"
18303,"CJ11","2019-01-26","19:02:30",361,90,"26.0723583333333","-80.2793555555556","0",42,"1.1","1.4",7,"3D","3.45V",NULL,"22.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-26 14:02:30-05"
18304,"CJ11","2019-01-26","20:02:07",362,67,"26.0742888888889","-80.2780555555556","6",36,"1.3","1.6",6,"3D","3.50V",NULL,"21.64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-26 15:02:07-05"
18305,"CJ11","2019-01-26","21:02:09",363,69,"26.0742111111111","-80.2779083333333","3",35,"1.6","5.1",5,"3D","3.47V",NULL,"26.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-26 16:02:09-05"
18306,"CJ11","2019-01-26","22:02:08",364,68,"26.0742055555556","-80.2779027777778","8",33,"2","3.2",5,"3D","3.47V",NULL,"29.86",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-26 17:02:08-05"
18307,"CJ11","2019-01-26","23:02:30",365,90,"0","0","0",40,"0","0",9,"NO","3.45V",NULL,"25.03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-26 18:02:30-05"
18308,"CJ11","2019-01-27","00:02:30",366,90,"0","0","0",38,"0","0",7,"NO","3.49V",NULL,"26.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-26 19:02:30-05"
18309,"CJ11","2019-01-27","01:02:30",367,90,"26.0736138888889","-80.2791527777778","-13",41,"3","4.9",5,"3D","3.49V",NULL,"21.58",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-26 20:02:30-05"
18310,"CJ11","2019-01-27","02:02:02",368,62,"26.072675","-80.2797305555556","-7",41,"1.5","3.3",6,"3D","3.49V",NULL,"24.25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-26 21:02:02-05"
18311,"CJ11","2019-01-27","03:02:02",369,62,"26.0724833333333","-80.2794916666667","1",41,"1.3","2.1",7,"3D","3.47V",NULL,"24.51",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-26 22:02:02-05"
18312,"CJ11","2019-01-27","04:02:06",370,66,"26.0715666666667","-80.2787444444444","0",43,"1.1","2.3",6,"3D","3.43V",NULL,"23.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-26 23:02:06-05"
18313,"CJ11","2019-01-27","05:02:30",371,90,"0","0","0",25,"0","0",1,"NO","3.39V",NULL,"32.46",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-27 00:02:30-05"
18314,"CJ11","2019-01-27","06:02:30",372,90,"0","0","0",24,"0","0",2,"NO","3.43V",NULL,"30.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-27 01:02:30-05"
18315,"CJ11","2019-01-27","07:02:30",373,90,"0","0","0",22,"0","0",2,"NO","3.43V",NULL,"33.83",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-27 02:02:30-05"
18316,"CJ11","2019-01-27","08:02:30",374,90,"0","0","0",32,"0","0",1,"NO","3.43V",NULL,"37.35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-27 03:02:30-05"
18317,"CJ11","2019-01-27","17:02:30",375,90,"0","0","0",23,"0","0",3,"NO","3.37V",NULL,"36.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-27 12:02:30-05"
18318,"CJ11","2019-01-27","18:02:30",376,90,"0","0","0",30,"0","0",3,"NO","3.39V",NULL,"35.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-27 13:02:30-05"
18319,"CJ11","2019-01-27","19:02:30",377,90,"0","0","0",40,"0","0",10,"NO","3.47V",NULL,"23.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-27 14:02:30-05"
18320,"CJ11","2019-01-27","20:02:30",378,90,"0","0","0",42,"0","0",11,"NO","3.47V",NULL,"26.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-27 15:02:30-05"
18321,"CJ11","2019-01-27","21:02:30",379,90,"0","0","0",28,"0","0",5,"NO","3.47V",NULL,"30.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-27 16:02:30-05"
18322,"CJ11","2019-01-27","22:02:30",380,90,"0","0","0",26,"0","0",5,"NO","3.47V",NULL,"26.99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-27 17:02:30-05"
18323,"CJ11","2019-01-27","23:02:30",381,90,"0","0","0",25,"0","0",2,"NO","3.39V",NULL,"35.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-27 18:02:30-05"
18324,"CJ11","2019-01-28","00:02:30",382,90,"0","0","0",29,"0","0",4,"NO","3.37V",NULL,"26.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-27 19:02:30-05"
18325,"CJ11","2019-01-28","01:02:30",383,90,"0","0","0",40,"0","0",7,"NO","3.49V",NULL,"23.01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-27 20:02:30-05"
18326,"CJ11","2019-01-28","02:02:30",384,90,"26.0722","-80.2793777777778","-4",41,"1.9","3.8",5,"3D","3.49V",NULL,"21.25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-27 21:02:30-05"
18327,"CJ11","2019-01-28","03:02:06",385,66,"26.0725638888889","-80.2796055555556","-2",42,"1","1.4",8,"3D","3.45V",NULL,"22.36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-27 22:02:06-05"
18328,"CJ11","2019-01-28","04:02:09",386,69,"26.0742888888889","-80.2780027777778","13",32,"2.1","6",5,"3D","3.43V",NULL,"22.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-27 23:02:09-05"
18329,"CJ11","2019-01-28","05:02:09",387,69,"26.0714166666667","-80.2786777777778","4",33,"3.4","4.1",4,"3D","3.47V",NULL,"18.84",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-28 00:02:09-05"
18330,"CJ11","2019-01-28","06:02:30",388,90,"0","0","0",36,"0","0",6,"NO","3.43V",NULL,"22.1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-28 01:02:30-05"
18331,"CJ11","2019-01-28","07:02:30",389,90,"0","0","0",35,"0","0",4,"NO","3.37V",NULL,"23.21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-28 02:02:30-05"
18332,"CJ11","2019-01-28","08:02:30",390,90,"0","0","0",28,"0","0",1,"NO","3.43V",NULL,"26.99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-28 03:02:30-05"
18333,"CJ11","2019-01-28","17:02:30",391,90,"26.0741083333333","-80.2795777777778","1073",31,"3.5","3.2",3,"2D","3.41V",NULL,"38.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-28 12:02:30-05"
18334,"CJ11","2019-01-28","18:02:07",392,67,"26.0707861111111","-80.2787944444444","-5",41,"1.3","3",7,"3D","3.49V",NULL,"35.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-28 13:02:07-05"
18335,"CJ11","2019-01-28","19:02:02",393,62,"26.0743777777778","-80.27795","0",43,"1","1.7",8,"3D","3.49V",NULL,"20.92",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-28 14:02:02-05"
18336,"CJ11","2019-01-28","20:02:02",394,62,"26.0743805555556","-80.2779638888889","5",40,"1.7","1.7",6,"3D","3.49V",NULL,"25.23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-28 15:02:02-05"
18337,"CJ11","2019-01-28","21:02:19",395,79,"26.0750444444444","-80.2783555555555","4",35,"2.8","3.4",5,"3D","3.43V",NULL,"25.03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-28 16:02:19-05"
18338,"CJ11","2019-01-28","22:02:30",396,90,"26.0747361111111","-80.2773694444444","7",31,"6.6","3.2",3,"2D","3.41V",NULL,"37.03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-28 17:02:30-05"
18339,"CJ11","2019-01-28","23:02:30",397,90,"26.0749888888889","-80.2782222222222","0",28,"2.5","2.8",4,"3D","3.47V",NULL,"38.01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-28 18:02:30-05"
18340,"CJ11","2019-01-29","00:02:24",398,84,"26.0749861111111","-80.2783111111111","-11",28,"2.5","3.8",4,"3D","3.39V",NULL,"37.09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-28 19:02:24-05"
18341,"CJ11","2019-01-29","01:02:16",399,76,"26.0737527777778","-80.2776333333333","8",37,"1.9","3.2",4,"3D","3.41V",NULL,"23.99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-28 20:02:16-05"
18342,"CJ11","2019-01-29","02:02:30",400,90,"0","0","0",20,"0","0",1,"NO","3.37V",NULL,"29.86",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-28 21:02:30-05"
18343,"CJ11","2019-01-29","03:02:30",401,90,"0","0","0",43,"0","0",9,"NO","3.49V",NULL,"25.62",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-28 22:02:30-05"
18344,"CJ11","2019-01-29","04:02:30",402,90,"0","0","0",39,"0","0",8,"NO","3.47V",NULL,"23.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-28 23:02:30-05"
18345,"CJ11","2019-01-29","05:02:30",403,90,"26.0717944444444","-80.2786694444444","0",42,"2.6","3.4",4,"3D","3.47V",NULL,"20.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-29 00:02:30-05"
18346,"CJ11","2019-01-29","06:02:06",404,66,"26.0717305555556","-80.2786944444444","1",41,"1.2","2",7,"3D","3.49V",NULL,"21.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-29 01:02:06-05"
18347,"CJ11","2019-01-29","07:02:09",405,69,"26.0708138888889","-80.2784444444444","9",35,"1.6","2.8",5,"3D","3.45V",NULL,"24.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-29 02:02:09-05"
18348,"CJ11","2019-01-29","08:02:30",406,90,"0","0","0",21,"0","0",1,"NO","3.41V",NULL,"33.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-29 03:02:30-05"
18349,"CJ11","2019-01-29","17:02:30",407,90,"26.0705027777778","-80.2785055555556","-4",33,"2.6","3.1",4,"3D","3.43V",NULL,"36.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-29 12:02:30-05"
18350,"CJ11","2019-01-29","18:02:14",408,74,"26.0705027777778","-80.2785055555556","5",31,"1.6","2.5",6,"3D","3.45V",NULL,"37.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-29 13:02:14-05"
18351,"CJ11","2019-01-29","19:02:09",409,69,"26.0707333333333","-80.2785277777778","-1",42,"1.4","1.6",7,"3D","3.50V",NULL,"30.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-29 14:02:09-05"
18352,"CJ11","2019-01-29","20:02:15",410,75,"26.0743638888889","-80.2780611111111","4",41,"4.8","1.6",5,"3D","3.41V",NULL,"26.92",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-29 15:02:15-05"
18353,"CJ11","2019-01-29","21:02:30",411,90,"26.0728888888889","-80.2791472222222","-3",42,"1.3","1.5",8,"3D","3.47V",NULL,"24.31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-29 16:02:30-05"
18354,"CJ11","2019-01-29","22:02:03",412,63,"26.0727944444444","-80.2790166666667","0",42,"1.2","2.2",9,"3D","3.49V",NULL,"24.51",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-29 17:02:03-05"
18355,"CJ11","2019-01-29","23:02:03",413,63,"26.0729583333333","-80.2790361111111","-2",40,"1","1.3",9,"3D","3.47V",NULL,"23.34",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-29 18:02:03-05"
18356,"CJ11","2019-01-30","00:02:05",414,65,"26.0728861111111","-80.2789611111111","-2",40,"1.1","1.5",8,"3D","3.45V",NULL,"23.66",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-29 19:02:05-05"
18357,"CJ11","2019-01-30","01:02:03",415,63,"26.07435","-80.2781694444444","8",37,"1.9","3.3",7,"3D","3.47V",NULL,"23.99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-29 20:02:03-05"
18358,"CJ11","2019-01-30","02:02:04",416,64,"26.0718111111111","-80.2785416666667","-1",44,"1.2","2.3",7,"3D","3.49V",NULL,"20.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-29 21:02:04-05"
18359,"CJ11","2019-01-30","03:02:04",417,64,"26.0719388888889","-80.2783527777778","-4",41,"1.2","1.7",7,"3D","3.45V",NULL,"23.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-29 22:02:04-05"
18360,"CJ11","2019-01-30","04:02:07",418,67,"26.0716638888889","-80.2787611111111","6",39,"1.7","3.1",6,"3D","3.47V",NULL,"23.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-29 23:02:07-05"
18361,"CJ11","2019-01-30","05:02:20",419,80,"26.0694305555556","-80.2783194444444","-5",34,"2","2.7",4,"3D","3.37V",NULL,"22.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-30 00:02:20-05"
18362,"CJ11","2019-01-30","06:02:30",420,90,"0","0","0",18,"0","0",1,"NO","3.39V",NULL,"35.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-30 01:02:30-05"
18363,"CJ11","2019-01-30","07:02:30",421,90,"0","0","0",32,"0","0",4,"NO","3.41V",NULL,"37.16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-30 02:02:30-05"
18364,"CJ11","2019-01-30","08:02:30",422,90,"0","0","0",22,"0","0",3,"NO","3.41V",NULL,"37.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-30 03:02:30-05"
18365,"CJ11","2019-01-30","17:02:30",423,90,"26.0702972222222","-80.2785916666667","9",30,"4.8","8.1",4,"3D","3.41V",NULL,"38.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-30 12:02:30-05"
18366,"CJ11","2019-01-30","18:02:16",424,76,"26.0704888888889","-80.2785888888889","4",30,"1.8","3.1",4,"3D","3.41V",NULL,"38.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-30 13:02:16-05"
18367,"CJ11","2019-01-30","19:02:14",425,74,"26.0703194444444","-80.2783638888889","79",32,"4.7","4",4,"3D","3.45V",NULL,"38.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-30 14:02:14-05"
18368,"CJ11","2019-01-30","20:02:30",426,90,"0","0","0",41,"0","0",8,"NO","3.47V",NULL,"24.31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-30 15:02:30-05"
18369,"CJ11","2019-01-30","21:02:30",427,90,"0","0","0",42,"0","0",9,"NO","3.47V",NULL,"25.36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-30 16:02:30-05"
18370,"CJ11","2019-01-30","22:02:30",428,90,"26.0712361111111","-80.2796305555556","16",37,"1.4","3.7",5,"3D","3.50V",NULL,"23.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-30 17:02:30-05"
18371,"CJ11","2019-01-30","23:02:30",429,90,"0","0","0",40,"0","0",10,"NO","3.45V",NULL,"26.47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-30 18:02:30-05"
18372,"CJ11","2019-01-31","00:02:30",430,90,"26.0727305555556","-80.2793055555556","2",40,"1.1","1.6",7,"3D","3.45V",NULL,"22.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-30 19:02:30-05"
18373,"CJ11","2019-01-31","01:02:04",431,64,"26.0714055555556","-80.2784805555556","-11",36,"2.4","4.2",6,"3D","3.45V",NULL,"23.66",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-30 20:02:04-05"
18374,"CJ11","2019-01-31","02:02:08",432,68,"26.0706527777778","-80.2797611111111","41",39,"1.5","4.4",6,"3D","3.49V",NULL,"21.84",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-30 21:02:08-05"
18375,"CJ11","2019-01-31","03:02:02",433,62,"26.0716027777778","-80.2789138888889","-3",41,"1.6","1.7",6,"3D","3.43V",NULL,"22.95",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-01-30 22:02:02-05"
